-1.1941751	1.8838603	0.75064266	1.3050057	0.21004878	-0.588853	-0.8507837	-0.5707667	-1.7714983	2.4439347	-1.3262669	1.2783276	-0.7765641	-2.2415097	-1.5915937	0.113078475	1.9322265	-0.6980872	0.78167206	-0.5227096	0.24200228	-1.304511	-2.1284945	0.78711414	-0.09894901	-1.5077336	-2.9868999	1.0842909	1.0127064	-1.0165315
0.24436153	0.074931465	-0.9347533	0.05601244	0.20228358	0.38758123	-1.0423547	0.70588946	-1.052693	-0.8762936	0.19254647	0.7249038	-1.2221642	-0.415341	-2.1730928	1.3061903	0.38501072	0.66096157	-0.19145642	0.4004827	0.1704942	-1.4729993	0.13439898	0.66535157	1.3111777	0.892365	-2.1601493	-0.65063274	0.7601704	-1.2095352
0.46285	-0.2848457	0.14830981	0.039858107	-0.56900364	0.0695681	0.107925214	0.03306683	0.5420729	0.08856278	-0.06805431	1.1386522	-0.44369626	-0.8080421	-0.90356386	-0.83154166	1.0839094	-0.24347456	-0.47755328	0.3723834	-0.4691272	-0.2781786	-0.4655176	0.17021304	-0.7472314	-0.26875898	-1.4409264	-0.6443163	-0.09468973	0.07018507
-0.14435531	1.6362286	1.8239021	0.31019866	2.8208108	-1.0255426	0.42313275	-0.43703595	-0.97073644	0.4558266	-1.3425052	0.74187016	-0.17238013	-2.3412333	-1.0128112	-0.92070115	-0.5060767	-0.10112111	0.6386233	1.4254583	0.14347962	-1.4133638	-1.7333513	0.17574716	0.68080306	-0.92319673	-2.4306285	-0.28278303	1.2207333	-1.8432311
1.4583694	-0.67419034	0.36902034	0.69603807	0.79041857	-0.8178103	1.7292743	-0.28240624	-0.07535577	-0.39217475	-0.52403784	2.1474323	0.113688976	-1.6253299	0.0933573	0.8590769	0.83559996	-1.2713045	-0.073659495	-0.66283315	2.101593	-0.023505028	-2.6116295	1.1733884	1.4963884	-1.0328853	-2.5434613	-1.0680484	2.6419456	-0.5550325
-0.46867746	-0.10934656	0.41870543	-0.0021111232	1.4963301	-1.4066136	-1.106326	0.27134758	-0.6701557	0.49768803	-1.7632254	1.371102	-0.38779992	-0.6100009	-0.43588376	-0.051759023	1.1806718	-0.8350543	1.0399288	0.5103543	-0.61639506	0.11265852	-0.48322934	0.828942	0.12114172	-0.10503814	-2.1979294	-0.24746138	2.04606	-1.9786049
-1.9798149	1.1357236	2.1209104	-1.5821197	0.46934444	-1.0375241	-0.7638975	-1.3241519	-1.740379	1.3005421	0.3187308	1.5361302	-0.8874914	-1.184434	1.1691923	-0.2872177	1.6626871	-2.3412285	1.6964118	0.10508111	-0.12612231	-0.5050137	-1.0255293	0.23893908	0.28589752	0.66571033	-1.0028071	-0.2331368	0.7365288	-1.4734861
0.124174885	-0.36464706	0.2796641	0.22592305	0.62196636	-1.5375773	-0.93350804	0.9589787	-0.89873123	-0.6855951	-0.9660722	0.48151973	1.6260477	-1.4987031	-0.12532431	-0.4560322	2.393642	-1.6028818	0.49980125	1.4142904	0.3845268	-0.11041474	-3.1201882	0.3750903	-0.43464234	-1.0931772	-2.3168685	-1.0031854	1.8942559	-1.2932194
0.7152421	0.07344668	-0.7214177	1.1087117	1.235246	0.14700632	1.5409179	-1.5981529	-0.2902677	-0.757806	-1.3138255	1.2165521	-0.7201897	-1.7419521	-1.0102717	-0.10498184	0.11483521	-1.1577386	1.0193515	1.128152	0.5207252	-1.7107288	-2.3588686	-0.93421924	-0.23293708	-1.4444237	-2.5952754	-0.9947754	0.54805267	-0.7376201
-1.3815131	1.1730821	-1.2667358	0.2084284	0.64644617	-0.36674264	-0.4160946	0.107751064	-0.15430145	0.54428625	-0.28092664	2.0444248	-0.7988422	-1.710993	-1.7852285	0.08371824	-0.36588788	1.4073066	0.42610753	1.0114206	-0.62500495	-0.21999882	-0.07472881	0.5648115	0.3157044	1.7120085	-1.2694254	0.4886681	0.9569996	-1.4805402
-2.1719816	0.22544359	0.80468786	0.2149171	2.9219484	-1.3050281	-0.14577438	0.8497841	-1.9159976	1.5001969	-0.30730855	1.5540451	-0.8002939	-2.4418614	-1.6603152	2.080299	0.9518127	-0.6994959	0.75733453	-0.19041577	-0.4102475	-1.0535147	-1.8551644	-1.8542932	-0.3523482	-1.0347875	-0.606136	-1.300212	1.1078538	-2.0456061
-0.9211688	0.13948463	0.8464238	0.34313917	3.3507082	-1.5776772	0.73442304	-0.39590138	-0.46022803	-1.7247055	-1.055434	1.1447517	-0.103213735	-0.9707661	-1.4936317	-1.5643247	0.8183141	-3.2824652	1.6164738	1.5304072	-0.47357246	-1.7756941	-0.85798585	0.5233139	0.7645332	0.17207569	-2.2272797	-1.1380302	1.3314153	-1.5723368
0.56344897	1.100115	0.7411463	0.77147067	0.17938243	-0.9482031	-0.37508237	0.5174437	-1.3069011	0.5379323	-0.33094934	1.1159033	-1.1724597	-0.854975	-1.6220142	-0.021425981	0.9581805	1.8425941	-0.13362765	0.83149165	-2.6015131	0.708818	1.0972224	1.7644612	-0.27414185	1.0316815	-1.0659214	-0.5989306	1.2283417	-1.1572442
-1.6979781	-1.3740546	-1.1249623	0.9580673	1.8677905	-2.27631	-0.17521623	-0.039317258	0.36814433	2.9060895	-0.6165282	2.5028007	-0.2010592	-1.8439462	-2.6449084	-0.21623725	2.0684285	-0.923276	-0.19730784	-2.5040092	0.90328544	-0.064989574	-2.492059	2.0015066	0.06864188	-2.430274	-1.5134296	-1.5261201	0.9296739	0.46435612
0.011511147	1.2175951	-0.9739474	-0.3868442	1.8608997	1.1171409	0.7835231	0.1319898	0.8111666	1.3869038	-1.0456172	1.2490157	1.0058342	-0.5274655	-1.833911	0.69673	1.2395045	-1.808179	-0.9437361	0.086564235	-0.24468085	-1.3157693	0.53561354	0.018149717	-1.4472473	0.046935618	-1.9541761	-1.820647	0.123102784	0.3943887
-1.1254992	0.8349176	-0.96619284	0.6281995	1.2047889	-0.15655574	-0.7307873	0.79302365	-0.23222208	-0.29907975	0.23502226	1.0577672	-1.3136078	-2.6980693	-1.0953226	0.7084319	1.317334	-0.28613496	-1.3039987	-0.6435617	-0.6243903	0.8000138	-0.55333245	0.022717232	1.2713381	0.878892	-0.90966755	-0.51971316	-0.3654047	-0.3920625
-0.72393966	-1.3011031	-0.04929453	-1.9950461	2.4948103	-0.9137457	-1.8006173	0.78860086	0.11623645	1.9087712	0.2833881	1.7756547	-0.53527135	-2.312401	-2.6219833	-0.66163826	2.6481383	-1.9778404	-0.5608427	0.6541866	0.4488522	-0.8696531	-1.8648924	1.2938759	0.58075625	-1.6775826	-1.5132568	0.63973075	1.0149678	-0.8554411
-0.55640656	1.6800157	-0.70562977	1.1410955	-0.17710052	-0.4628837	-0.48923686	0.53538364	-0.4427798	0.36255383	-0.18424255	1.2520292	-0.19440626	-1.7366095	-1.5517484	0.0579292	2.1532772	-0.12104529	0.10726358	-0.7942832	1.5960962	-1.3586155	-1.4244953	0.14495228	0.579942	1.2961416	-2.3973045	-0.5138388	1.0947038	-0.5290024
-0.52772063	-0.09818308	-0.6888336	1.1537414	1.3457432	-0.86587393	-1.4928905	-0.18225108	-0.81690013	-0.4076294	-1.042402	0.77785635	-0.3197208	-1.8947109	-2.0149665	-0.0014519267	0.6059321	-0.89603657	0.2836904	0.4078039	-0.001639613	-0.86970025	-1.2445358	0.001860004	0.28111216	0.94532686	-1.9977404	-0.3746806	1.8580018	-1.8957349
-1.2803078	0.5273645	1.1523848	-0.29263368	0.9254501	-0.6713408	-0.36132088	0.10578728	-0.6792017	-0.08674265	0.4230777	-0.54235286	1.5697523	-1.4386554	0.027559754	-0.76444554	2.3495963	-1.9491712	1.4355142	-0.27425054	-0.45170075	-1.3596774	-2.249441	0.31214607	-0.41878957	-0.16254131	-2.5143266	-1.9637716	0.82073504	1.0358627
-0.5523099	0.4320471	-0.17737748	-0.22904366	-0.1496686	0.37469035	0.14574057	-0.4733201	-0.33797994	-0.72873574	0.59054524	0.4715369	-0.06569011	-0.25300795	0.12749623	0.21334961	0.989695	1.2532045	1.0444207	0.6894356	0.01631288	0.23355447	-0.9507818	1.1058571	-0.36405098	-0.22020552	-1.4767332	-1.9183968	0.8700432	-1.4755732
-0.27135506	0.26679507	-0.9794414	0.3054613	0.08275211	-0.44177225	0.039720982	0.3589323	-0.42345947	1.8943801	-1.4335737	2.8995564	1.0832266	-1.0551553	-1.2830791	0.68829006	0.5503376	-2.0830803	-0.24712247	0.78546757	-0.6613474	-0.14755002	-0.34205437	0.32335308	-0.7418596	-0.00472158	-1.705506	-0.82784647	1.6769989	-0.74393934
-1.3247926	-0.8594891	-0.07159479	-0.5910412	3.1508057	-1.2395456	-0.9372964	0.977299	-1.5287076	-0.29396734	-1.7687999	1.9171405	-0.75924903	-1.0155724	-1.7968559	1.204987	1.5681942	-2.0364852	1.976089	1.0353205	-0.2646825	-0.82698524	-3.3160233	1.0669968	-0.83681846	-1.2837564	-3.8307555	1.4754158	1.0248783	-2.5967495
-0.14812751	1.7549593	2.1123898	1.2719079	2.3204558	0.03693083	0.34131965	-1.6348298	-1.2379383	-0.93802077	-0.17179489	0.34806564	0.95597416	-1.3946799	-0.35557497	-0.74744564	-1.740413	-1.0324165	1.7126169	2.525063	-1.2070141	-1.8914758	-0.99291974	3.3760664	2.3306208	-0.5734331	-3.0567684	-1.4096168	-0.8393055	-0.6830768
-0.251766	-0.954529	-1.6496503	0.5924858	-0.06372541	-1.6731114	-1.1554248	0.5011828	-0.94547427	1.3121243	-1.0959013	1.0325482	0.4066253	-1.9116254	-1.8199437	-0.53142387	0.98012054	-0.9814865	1.3507853	-0.3193904	0.045690633	-1.414956	-2.0171707	0.13418962	1.395073	1.3300667	-2.255191	0.27936256	1.8741277	-0.67834103
-0.17841716	-1.1320527	-0.5711477	-1.1901605	0.65307283	-0.8846475	-0.48369074	1.3259106	0.5234956	1.8072542	-0.24028869	1.9714726	-0.43715024	-1.3537898	-1.150571	0.2168086	1.2642008	-2.4999125	0.5446261	-1.2866783	0.26608935	-1.2638364	-3.5172513	0.800632	-0.28678027	-1.320748	-2.1127322	-0.46660385	1.123763	-0.035590068
-0.45729095	0.6220042	-0.444173	0.065114655	0.38791907	-0.039012734	-0.08425085	0.13772991	-0.48097655	0.69613487	-0.18606499	0.33274645	0.15761834	-0.44621423	-0.7977288	0.65432596	0.76532626	0.28490096	-0.62764263	0.4240995	-0.9064725	-0.48402634	-0.19590273	0.13587394	1.613494	1.6524967	-1.417179	-0.77225	1.1716701	-0.5348905
-1.6485705	0.6335893	-1.4133201	-0.50108975	2.905055	-1.7483296	-0.6279559	-0.41389072	-0.5489537	0.986234	-0.18683225	2.02348	-0.8481999	-1.0872024	-1.971148	0.52247435	3.6028414	-1.6298335	-0.03019694	0.999578	0.55967104	-1.6085156	-2.0874918	-0.6317535	-0.28870246	-2.118796	-1.4153463	-0.0318931	0.80788046	-0.7445902
0.563094	2.0911446	0.68746203	-0.6641886	0.5543872	-0.81390625	0.071497545	-0.95642525	0.48538348	1.6894222	-1.0471568	1.8910881	-0.8160916	0.5165135	-3.0285287	-0.1430842	2.372777	-0.67597246	0.73293513	1.4574788	-0.5144557	1.017585	-0.709748	0.3034269	-0.14955485	0.9439772	-2.3730881	-0.7066534	0.936295	0.24422675
-1.0317488	1.5622431	-1.4007628	1.2124572	2.3110254	-0.30885017	0.48678172	-0.4164015	1.7086306	0.7025491	1.6102282	0.14141092	0.26912397	-2.534242	-0.5100709	-0.22159736	2.9924016	-2.8712971	-0.51706797	-0.7114909	0.20198731	-1.9978325	-3.5538707	0.1378271	-1.5279796	-1.1703418	-2.5672913	-1.9992446	1.35929	0.8490804
-0.084803045	0.6622914	-0.7845634	0.9655048	0.5262665	-1.5247235	-0.9320587	-0.29301515	-1.0419388	-0.1936306	1.1213564	-0.18415964	-1.56277	-0.11345496	-1.2989078	-1.0678271	0.7175991	1.0258893	0.5723315	-0.036646567	-1.4551853	-0.79068315	0.5809071	2.1898007	1.0172192	2.1971433	-1.7213644	-1.4202573	1.8038613	-1.0057046
-0.28681952	-0.8185602	-2.5604742	-0.31565797	1.5771236	-1.0310956	-1.1425056	-1.6475301	-0.28693157	-0.03193645	0.6057439	1.8027833	-0.7115644	-0.91852033	-1.3305507	0.69219947	2.0953984	-2.2843716	-0.67837083	-0.341857	0.20875219	-0.77228236	-3.5008888	1.7878604	0.066432886	-1.8952436	-1.8002123	-0.37679642	0.17376752	-0.010917131
-0.61262476	0.15101936	-0.19459899	-0.77803475	0.8518834	0.28805995	-0.98377645	0.65878135	-0.7601372	1.594009	-0.50851685	1.1245738	-0.8870142	-0.5994229	-1.2429763	-0.43505105	0.63279605	-0.8195502	-0.1120158	-1.1543152	-0.57251436	-0.8720257	-0.037415262	0.48087478	0.36923867	0.100338474	-1.530185	-0.1110203	0.30912143	-0.34612143
-0.38515645	-0.86209935	1.7205411	1.4714525	-0.06934666	-0.8520365	0.1176477	-0.7894057	0.33706537	1.0770276	-0.62465274	0.49700698	-0.3189282	-2.9837496	-2.1904628	-1.072487	2.1405368	-2.8485363	-0.8689588	-0.7686049	-1.0612121	-0.25216514	-2.9776022	2.149041	1.5082943	-0.36706197	-0.83283097	-0.530288	1.6715413	0.3556489
0.34798872	0.43059894	0.037310548	0.24798739	1.1082035	-1.4005139	0.5576926	0.033524454	-0.76787627	-1.0771031	-0.37255648	0.41479892	0.13435574	1.3708725	-0.8427901	-0.2067226	0.747252	0.5416542	-0.60438275	0.21843542	0.043372717	-0.56265897	-0.48522833	0.57097375	0.5267963	0.48215565	-1.9840269	-2.1276524	0.19457754	-2.1764898
0.0332763	-0.36766902	0.15650678	-0.35764286	-0.07830806	0.34451136	0.49640104	0.44317052	-0.55397856	1.357794	0.9717834	0.11341075	0.5493382	-0.2597403	-1.1197022	0.75658774	3.3706825	-2.0485086	1.1286826	0.31414536	-0.64941204	0.025682647	-3.5705929	-0.76051426	0.09546537	0.14136082	-1.3295327	-1.2219883	1.6154532	-1.1006252
